Date,Rain,Temp Max,Temp Min
06-04-1952,0,35.13000107,23.86000061
07-04-1952,0,36.95999908,23.60000038
08-04-1952,0.451084912,36.99000168,24.04000092
09-04-1952,0,37.49000168,24.47999954
10-04-1952,0,36.90999985,24.28000069
11-04-1952,0.616482735,37.16999817,25.93000031
12-04-1952,0.750095367,37.04999924,26.71999931
13-04-1952,0,37.5,25.29000092
14-04-1952,0,38.25,24.29999924
15-04-1952,0,36.31000137,24.30999947
16-04-1952,0,37.84999847,23.87999916
17-04-1952,0,37.74000168,25.72999954
18-04-1952,0,38.27999878,25.62000084
19-04-1952,1.187857032,38.11000061,25.53000069
20-04-1952,0,39.06999969,26.26000023
21-04-1952,0,39.00999832,25.46999931
22-04-1952,0.496193439,38.00999832,26.19000053
23-04-1952,0,39.52999878,26.32999992
24-04-1952,6.459154606,39.95999908,25.92000008
25-04-1952,0,40.00999832,27.40999985
26-04-1952,0,39.81999969,25.98999977
27-04-1952,0,40.22000122,27.02000046
28-04-1952,0,40.66999817,27.07999992
29-04-1952,0,40.47999954,27.53000069
30-04-1952,0,41.09999847,27.63999939
01-05-1952,0,41.29000092,27.04000092
02-05-1952,0,40.54000092,27.42000008
03-05-1952,0,40.72000122,27.85000038
04-05-1952,0,41.24000168,28.22999954
05-05-1952,0,40.97000122,28.04000092
06-05-1952,1.962018967,40.68000031,26.76000023
07-05-1952,0,40.04000092,27.28000069
08-05-1952,0,41.33000183,26.70999908
09-05-1952,0,41.61000061,27.89999962
10-05-1952,0,42.04000092,28.84000015
11-05-1952,0,41.33000183,28.06999969
12-05-1952,0,41.40999985,28.29000092
13-05-1952,0,42.00999832,28.39999962
14-05-1952,0,41.75999832,28.59000015
15-05-1952,0,42.15999985,28.5
16-05-1952,0,41.88000107,28.55999947
17-05-1952,0,42.47999954,29.04999924
18-05-1952,0,42.79000092,29.40999985
19-05-1952,0,42.38000107,28.65999985
20-05-1952,0,41.47999954,28.88999939
21-05-1952,0,40.88000107,28.79000092
22-05-1952,1.763535142,37.54000092,24.95999908
23-05-1952,7.501330376,33.45999908,23.52000046
24-05-1952,31.41260147,32.59000015,23.48999977
25-05-1952,5.073441982,32.40999985,23.84000015
26-05-1952,1.686589241,34.68000031,24.55999947
27-05-1952,2.751618147,37.84000015,25.53000069
28-05-1952,0,37.63999939,26.84000015
29-05-1952,0,38.29999924,26.85000038
30-05-1952,0,35.36999893,26.96999931
31-05-1952,0,37.88999939,27.60000038
01-06-1952,0,40.25,27.92000008
02-06-1952,0.300723284,40.34000015,27.31999969
03-06-1952,0,38.20999908,25.44000053
04-06-1952,0,38.00999832,25.39999962
05-06-1952,0,37.61000061,24.98999977
06-06-1952,18.293993,35.63999939,25.82999992
07-06-1952,0,37.31000137,25.54000092
08-06-1952,0,37.56999969,26.90999985
09-06-1952,29.1410656,38,23.93000031
10-06-1952,7.722657681,35.5,24.70000076
11-06-1952,0,36.16999817,26.11000061
12-06-1952,0,36.56999969,26.57999992
13-06-1952,0,37.50999832,26
14-06-1952,0,37.02000046,26.62000084
15-06-1952,0,37.06999969,24.95000076
16-06-1952,0,35.65999985,25.22999954
17-06-1952,0,37.27999878,26.13999939
18-06-1952,2.125270128,37.56000137,25.20999908
19-06-1952,0,34.38000107,25.12999916
20-06-1952,0,35.04999924,25.20000076
21-06-1952,0,34.95999908,23.92000008
22-06-1952,0,33.99000168,24.92000008
23-06-1952,0.833439291,32.02000046,24.34000015
24-06-1952,0,33.91999817,23.79999924
25-06-1952,0,33.38999939,24.19000053
26-06-1952,3.791117191,33.27999878,24.44000053
27-06-1952,0,34.18000031,24.48999977
28-06-1952,0,34.59999847,24.60000038
29-06-1952,0,38.25999832,25.53000069
30-06-1952,0,37.93999863,25.47999954
01-07-1952,0,37.43000031,25.39999962
02-07-1952,0,36.93999863,25.29999924
03-07-1952,4.379275322,35.31999969,25.12999916
04-07-1952,0.691663563,35.65999985,24.72999954
05-07-1952,0,33.72000122,24.13999939
06-07-1952,0.150361642,31.04000092,24.22999954
07-07-1952,0,33.49000168,24.04000092
08-07-1952,0,36.02000046,24.89999962
09-07-1952,0,35.95999908,25.79999924
10-07-1952,0,35.91999817,26.38999939
11-07-1952,3.409783602,35.77000046,25.29000092
12-07-1952,0,34.99000168,24.42000008
13-07-1952,0,33.93999863,24.22999954
14-07-1952,0.958455205,33.95999908,22.97999954
15-07-1952,1.708550453,31.89999962,23.37999916
16-07-1952,10.17580605,30.79000092,22.71999931
17-07-1952,14.44423485,29.78000069,21.89999962
18-07-1952,0,27.68000031,22.78000069
19-07-1952,0,30.56999969,24.03000069
20-07-1952,8.894351959,31.04999924,22.45000076
21-07-1952,10.35097504,28.46999931,22.30999947
22-07-1952,3.742797852,27.94000053,22.06999969
23-07-1952,23.68076515,29.02000046,22.25
24-07-1952,11.7059412,27.17000008,22.30999947
25-07-1952,0,29.05999947,23.18000031
26-07-1952,0.270650953,28.12999916,23.19000053
